,timestamp,windspeed,power
1647,2020-11-30 19:10:00,4.99,379.16
1648,2020-12-05 03:50:00,4.99,326.08
1649,2020-12-05 04:00:00,4.82,340.63
1650,2020-12-05 04:10:00,4.95,479.53
1651,2020-12-06 18:40:00,4.89,410.56
1652,2020-12-07 03:20:00,4.8,476.1
1653,2020-12-07 13:10:00,4.84,384.19
1654,2020-12-08 23:30:00,4.87,307.48
1655,2020-12-08 23:40:00,4.9,307.66
1656,2020-12-09 20:00:00,4.9,478.72
1657,2020-12-09 20:10:00,4.99,383.19
1658,2020-12-09 20:20:00,4.81,310.54
1659,2020-12-09 21:40:00,4.84,342.77
1660,2020-12-09 21:50:00,4.82,359.37
1661,2020-12-10 02:40:00,4.8,425.07
1662,2020-12-10 04:10:00,4.97,477.4
1663,2020-12-10 04:20:00,4.86,408.31
1664,2020-12-13 11:00:00,4.79,274.72
1665,2020-12-13 11:10:00,4.91,331.96
1666,2020-12-13 23:40:00,4.95,483.13
1667,2020-12-13 23:50:00,4.78,447.33
1668,2020-12-14 05:40:00,4.75,367.89
1669,2020-12-14 10:10:00,4.84,400.64
1670,2020-12-15 13:50:00,4.86,347.3
1671,2020-12-15 14:00:00,4.97,448.8
1672,2020-12-15 15:10:00,4.95,373.55
1673,2020-12-15 15:20:00,4.93,375.41
1674,2020-12-15 15:30:00,4.94,473.63
1675,2020-12-15 16:10:00,4.83,343.73
1676,2020-12-18 17:20:00,4.97,409.98
1677,2020-12-18 17:30:00,4.84,351.93
1678,2020-12-18 17:40:00,4.83,328.93
1679,2020-12-18 17:50:00,4.82,327.56
1680,2020-12-18 18:00:00,4.94,339.6
1681,2020-12-18 19:10:00,4.9,316.84
1682,2020-12-18 19:20:00,4.95,371.97
1683,2020-12-18 20:30:00,4.97,263.91
1684,2020-12-18 20:40:00,4.98,352.32
1685,2020-12-18 21:00:00,4.76,273.27
1686,2020-12-18 21:10:00,4.89,326.18
1687,2020-12-18 21:20:00,4.78,258.02
1688,2020-12-18 21:30:00,4.92,273.37
1689,2020-12-18 21:40:00,4.91,300.73
1690,2020-12-19 00:30:00,4.86,214.42
1691,2020-12-19 00:40:00,4.96,226.43
1692,2020-12-19 02:40:00,4.96,208.41
1693,2020-12-19 09:40:00,4.98,229.74
1694,2020-12-19 10:00:00,4.94,295.22
1695,2020-12-19 10:10:00,4.79,258.67
1696,2020-12-19 10:20:00,4.96,274.94
1697,2020-12-19 10:30:00,4.86,277.11
1698,2020-12-19 11:10:00,4.81,244.59
1699,2020-12-19 11:20:00,4.8,303.87
1700,2020-12-19 11:30:00,4.79,303.23
1701,2020-12-19 12:30:00,4.81,364.97
1702,2020-12-19 12:40:00,4.97,353.56
1703,2020-12-20 14:20:00,4.8,286.17
1704,2020-12-20 15:00:00,4.91,269.84
1705,2020-12-20 15:30:00,4.79,248.87
1706,2020-12-20 16:10:00,4.91,295.51
1707,2020-12-21 09:50:00,4.79,413.12
1708,2020-12-21 17:10:00,4.78,283.91
1709,2020-12-21 18:00:00,4.99,320.01
1710,2020-12-24 11:40:00,4.92,305.51
1711,2020-12-24 11:50:00,4.94,241.59
1712,2020-12-24 12:20:00,4.78,220.83
1713,2020-12-26 14:10:00,4.92,191.07
1714,2020-12-27 08:10:00,4.98,206.66
1715,2020-12-27 08:50:00,4.95,246.44
1716,2020-12-28 17:10:00,4.86,321.43
1717,2020-12-28 17:20:00,4.86,298.64
1718,2020-12-29 05:20:00,4.79,264.74
1719,2020-12-29 06:00:00,4.94,283.62
1720,2020-12-29 06:10:00,4.79,309.39
1721,2020-12-29 06:30:00,4.88,340.31
1722,2020-12-29 06:40:00,4.92,328.45
1723,2020-12-29 08:20:00,4.95,350.95
1724,2020-12-29 09:20:00,4.99,339.33
1725,2020-12-29 09:30:00,4.95,337.66
1726,2020-12-29 09:40:00,4.91,371.69
1727,2020-12-29 09:50:00,4.76,381.4
1728,2020-12-29 10:00:00,4.89,394.08
1729,2020-12-29 12:20:00,4.82,409.97
1730,2020-12-29 12:30:00,4.87,385.56
1731,2020-12-29 16:40:00,4.82,382.46
1732,2020-12-29 16:50:00,4.83,400.95
1733,2020-12-29 18:00:00,4.76,371.54
1734,2020-12-29 18:10:00,4.79,385.14
1735,2020-12-30 13:40:00,4.76,184.47
1736,2020-12-30 15:50:00,4.76,347.72
1737,2020-12-30 23:20:00,4.95,292.47
1738,2020-12-30 23:50:00,4.97,253.1
1739,2020-12-31 00:00:00,4.85,237.38
1740,2020-12-31 03:40:00,4.96,193.69
1741,2021-01-02 10:20:00,4.99,203.05
1742,2021-01-02 11:40:00,4.94,239.49
1743,2021-01-05 18:30:00,4.85,295.31
1744,2021-01-06 10:50:00,4.91,292.36
1745,2021-01-06 11:00:00,4.79,259.51
1746,2021-01-06 11:10:00,4.88,277.87
1747,2021-01-06 12:30:00,4.85,391.53
1748,2021-01-06 13:50:00,4.75,233.42
1749,2021-01-06 14:10:00,4.8,290.71
1750,2021-01-06 14:20:00,4.91,323.4
1751,2021-01-06 14:30:00,4.97,342.17
1752,2021-01-06 15:20:00,4.94,336.88
1753,2021-01-06 15:30:00,4.95,335.44
1754,2021-01-06 15:40:00,4.88,369.0
1755,2021-01-11 03:30:00,4.89,246.29
1756,2021-01-11 04:00:00,4.98,272.93
1757,2021-01-11 04:10:00,4.91,244.5
1758,2021-01-11 04:40:00,4.79,194.39
1759,2021-01-11 05:00:00,4.93,297.51
1760,2021-01-11 05:40:00,4.86,216.1
1761,2021-01-11 20:00:00,4.86,308.42
1762,2021-01-12 05:20:00,4.96,243.22
1763,2021-01-12 14:10:00,4.8,189.88
1764,2021-01-12 20:00:00,4.96,231.7
1765,2021-01-13 12:20:00,4.93,202.93
1766,2021-01-13 12:30:00,4.96,210.76
1767,2021-01-13 12:50:00,4.92,187.84
1768,2021-01-13 13:10:00,4.89,198.9
1769,2021-01-13 14:10:00,4.85,183.58
1770,2021-01-13 14:20:00,4.94,214.76
1771,2021-01-18 01:00:00,4.79,238.55
1772,2021-01-18 07:10:00,4.78,334.93
1773,2021-01-18 07:30:00,4.76,381.2
1774,2021-01-20 00:30:00,4.97,261.31
1775,2021-01-20 01:50:00,4.89,239.39
1776,2021-01-23 02:10:00,4.92,282.07
1777,2021-01-25 06:40:00,5.21,490.16
1778,2021-01-25 07:20:00,5.17,485.51
1779,2021-01-25 07:30:00,5.17,421.92
1780,2021-01-25 11:10:00,5.17,339.6
1781,2021-01-25 12:20:00,5.15,449.92
1782,2021-01-25 13:40:00,5.01,257.72
1783,2021-01-25 14:10:00,5.16,209.04
1784,2021-01-25 17:30:00,5.01,339.77
1785,2021-01-25 17:40:00,5.11,347.96
1786,2021-01-25 19:40:00,5.05,478.07
1787,2021-01-30 08:20:00,5.24,459.1
1788,2021-01-30 08:30:00,5.13,405.47
1789,2021-01-30 16:30:00,5.07,439.68
1790,2021-01-30 16:40:00,5.04,391.63
1791,2021-01-30 18:30:00,5.05,421.03
1792,2021-01-30 20:40:00,5.11,490.87
1793,2021-01-30 23:40:00,5.11,460.62
1794,2021-01-30 23:50:00,5.02,428.09
1795,2021-01-31 01:30:00,5.08,356.12
1796,2021-01-31 01:40:00,5.0,341.74
1797,2021-01-31 01:50:00,5.01,342.63
1798,2021-01-31 02:40:00,5.2,415.84
1799,2021-01-31 02:50:00,5.18,400.59
1800,2021-02-01 21:20:00,5.2,227.35
1801,2021-02-04 09:40:00,5.19,454.45
1802,2021-02-04 09:50:00,5.16,425.41
1803,2021-02-10 03:30:00,5.05,408.6
1804,2021-02-11 01:50:00,5.11,498.42
1805,2021-02-11 02:00:00,5.18,382.65
1806,2021-02-11 02:40:00,5.08,205.51
1807,2021-02-11 02:50:00,5.23,287.22
1808,2021-02-11 17:20:00,5.14,413.83
1809,2021-02-11 17:30:00,5.21,212.82
1810,2021-02-11 17:40:00,5.2,414.69
1811,2021-02-16 22:40:00,5.24,431.05
1812,2021-02-19 04:40:00,5.08,557.62
1813,2021-02-22 01:00:00,5.14,227.44
1814,2021-02-22 11:40:00,5.0,219.37
1815,2021-02-22 12:00:00,5.24,364.68
1816,2021-02-25 13:00:00,5.17,404.51
1817,2021-02-26 10:10:00,5.15,504.52
1818,2021-02-26 10:30:00,5.12,322.44
1819,2021-02-26 10:40:00,5.21,522.28
1820,2021-02-28 03:10:00,5.08,247.7
1821,2021-02-28 03:20:00,5.06,256.03
1822,2021-02-28 04:50:00,5.22,231.4
1823,2021-03-06 09:50:00,5.17,402.92
1824,2021-03-06 11:00:00,5.14,417.82
1825,2021-03-06 14:40:00,5.04,384.66
1826,2021-03-06 15:10:00,5.09,295.68
1827,2021-03-06 15:20:00,5.16,313.6
1828,2021-03-06 15:30:00,5.08,387.27
1829,2021-03-06 15:40:00,5.01,437.97
1830,2021-03-06 23:30:00,5.1,455.37
1831,2021-03-13 13:40:00,5.2,518.08
1832,2021-03-13 13:50:00,5.1,358.64
1833,2021-03-13 14:10:00,5.07,261.35
1834,2021-03-13 21:10:00,5.13,516.13
1835,2021-03-14 01:10:00,5.22,518.02
1836,2021-03-14 01:20:00,5.03,423.39
1837,2021-03-15 14:00:00,5.05,371.41
1838,2021-03-15 14:30:00,5.06,350.62
1839,2021-03-15 14:40:00,5.06,345.96
1840,2021-03-15 20:00:00,5.06,430.89
1841,2021-03-15 20:20:00,5.06,465.9
1842,2021-03-15 20:30:00,5.09,515.43
1843,2021-03-15 20:40:00,5.14,486.92
1844,2021-03-15 21:00:00,5.02,395.87
1845,2021-03-15 22:40:00,5.21,426.85
1846,2021-03-15 23:40:00,5.14,487.32
1847,2021-03-16 00:00:00,5.06,473.86
1848,2021-03-16 01:00:00,5.05,430.21
1849,2021-03-16 06:00:00,5.18,497.04
1850,2021-03-16 07:00:00,5.15,483.93
1851,2021-03-16 07:10:00,5.14,569.34
1852,2021-03-16 09:00:00,5.0,329.23
1853,2021-03-16 14:30:00,5.03,378.16
1854,2021-03-16 14:40:00,5.2,459.65
1855,2021-03-16 15:00:00,5.24,496.56
1856,2021-03-16 16:20:00,5.24,530.79
1857,2021-03-16 16:50:00,5.14,428.34
1858,2021-03-22 07:10:00,5.13,393.78
1859,2021-03-22 08:40:00,5.04,357.15
1860,2021-03-22 11:20:00,5.24,438.55
1861,2021-03-22 13:10:00,5.07,204.23
1862,2021-03-22 16:10:00,5.0,463.32
1863,2021-03-22 16:20:00,5.01,529.65
1864,2021-03-22 16:40:00,5.18,410.31
1865,2021-03-22 18:00:00,5.08,401.24
1866,2021-03-22 23:20:00,5.01,378.04
1867,2021-03-22 23:30:00,5.02,404.28
1868,2021-03-23 00:50:00,5.22,385.55
1869,2021-03-23 11:10:00,5.18,486.95
1870,2021-03-23 11:50:00,5.23,513.1
1871,2021-03-23 12:20:00,5.06,460.8
1872,2021-03-23 14:00:00,5.05,515.23
1873,2021-03-26 18:30:00,5.21,389.34
1874,2020-11-24 02:50:00,5.1,543.98
1875,2020-11-24 03:00:00,5.2,525.45
1876,2020-11-24 03:20:00,5.09,564.39
1877,2020-11-24 03:30:00,5.17,524.45
1878,2020-11-24 05:10:00,5.17,465.56
1879,2020-11-24 05:50:00,5.0,437.62
1880,2020-11-24 11:50:00,5.15,445.46
1881,2020-11-24 17:20:00,5.2,560.65
1882,2020-11-24 17:40:00,5.0,302.3
1883,2020-11-26 01:30:00,5.2,489.56
1884,2020-11-26 01:40:00,5.21,458.45
1885,2020-11-26 10:10:00,5.17,542.18
1886,2020-11-26 10:50:00,5.1,402.65
1887,2020-11-26 13:10:00,5.04,517.06
1888,2020-11-26 13:40:00,5.13,278.67
1889,2020-11-26 17:30:00,5.03,406.85
1890,2020-11-26 17:50:00,5.0,340.22
1891,2020-11-26 18:10:00,5.08,484.72
1892,2020-11-26 20:20:00,5.11,393.01
1893,2020-11-28 06:50:00,5.14,331.11
1894,2020-11-28 10:30:00,5.19,511.79
1895,2020-11-28 11:00:00,5.12,503.6
1896,2020-11-28 11:30:00,5.1,428.56
1897,2020-11-28 13:20:00,5.04,279.57
1898,2020-11-28 14:30:00,5.18,348.85
1899,2020-11-28 14:40:00,5.07,381.85
1900,2020-11-28 14:50:00,5.04,378.31
1901,2020-11-28 15:00:00,5.01,356.08
1902,2020-11-28 15:10:00,5.05,353.18
1903,2020-11-30 04:30:00,5.06,388.31
1904,2020-11-30 04:40:00,5.13,396.42
1905,2020-11-30 04:50:00,5.1,390.95
1906,2020-11-30 05:00:00,5.07,437.32
1907,2020-11-30 05:20:00,5.05,481.08
1908,2020-11-30 10:40:00,5.01,283.26
1909,2020-11-30 10:50:00,5.0,281.09
1910,2020-11-30 11:00:00,5.09,332.26
1911,2020-11-30 11:10:00,5.14,329.42
1912,2020-11-30 11:20:00,5.22,381.55
1913,2020-11-30 12:10:00,5.16,383.75
1914,2020-11-30 19:00:00,5.16,421.51
1915,2020-11-30 19:20:00,5.01,413.9
1916,2020-11-30 19:30:00,5.07,441.65
1917,2020-11-30 19:40:00,5.14,452.74
1918,2020-11-30 19:50:00,5.09,426.73
1919,2020-11-30 20:00:00,5.05,402.6
1920,2020-11-30 20:10:00,5.15,453.98
1921,2020-11-30 23:10:00,5.21,538.16
1922,2020-11-30 23:20:00,5.23,477.5
1923,2020-11-30 23:50:00,5.21,440.73
1924,2020-12-01 00:00:00,5.16,537.79
1925,2020-12-01 00:10:00,5.2,559.15
1926,2020-12-01 01:30:00,5.22,460.25
1927,2020-12-01 01:40:00,5.09,470.68
1928,2020-12-01 01:50:00,5.12,463.17
1929,2020-12-01 02:00:00,5.22,537.25
1930,2020-12-01 02:30:00,5.22,491.25
1931,2020-12-05 03:40:00,5.22,427.94
1932,2020-12-06 08:30:00,5.24,480.55
1933,2020-12-06 09:50:00,5.18,572.7
1934,2020-12-06 10:00:00,5.13,527.47
1935,2020-12-06 10:10:00,5.12,484.71
1936,2020-12-06 10:20:00,5.19,480.97
1937,2020-12-06 10:30:00,5.24,520.48
1938,2020-12-06 18:10:00,5.22,547.21
1939,2020-12-06 18:20:00,5.13,489.14
1940,2020-12-06 18:30:00,5.06,488.67
1941,2020-12-07 13:20:00,5.01,320.22
1942,2020-12-07 13:30:00,5.02,292.82
1943,2020-12-07 23:50:00,5.06,547.77
1944,2020-12-08 22:10:00,5.18,447.9
1945,2020-12-08 23:10:00,5.17,379.65
1946,2020-12-08 23:20:00,5.07,376.14
1947,2020-12-09 22:00:00,5.1,464.06
1948,2020-12-09 22:10:00,5.24,528.86
1949,2020-12-09 22:20:00,5.09,484.38
1950,2020-12-10 02:20:00,5.04,558.55
1951,2020-12-13 11:20:00,5.16,378.83
1952,2020-12-15 14:10:00,5.04,438.26
1953,2020-12-15 14:20:00,5.2,413.21
1954,2020-12-15 14:30:00,5.06,390.85
1955,2020-12-15 14:40:00,5.07,412.57
1956,2020-12-15 15:00:00,5.1,410.98
1957,2020-12-15 15:40:00,5.1,499.81
1958,2020-12-15 15:50:00,5.13,483.96
1959,2020-12-15 16:00:00,5.09,456.18
1960,2020-12-15 16:20:00,5.05,327.11
1961,2020-12-18 17:10:00,5.2,448.41
1962,2020-12-18 18:10:00,5.08,400.42
1963,2020-12-18 18:20:00,5.08,358.9
1964,2020-12-18 18:30:00,5.04,337.58
1965,2020-12-18 19:30:00,5.09,412.72
1966,2020-12-18 19:40:00,5.22,459.24
1967,2020-12-18 20:00:00,5.12,388.62
1968,2020-12-18 20:10:00,5.14,395.03
1969,2020-12-18 20:20:00,5.02,339.43
1970,2020-12-18 20:50:00,5.11,369.16
1971,2020-12-19 00:50:00,5.05,250.98
1972,2020-12-19 03:20:00,5.05,211.31
1973,2020-12-19 03:30:00,5.15,204.56
1974,2020-12-19 05:30:00,5.01,202.36
1975,2020-12-19 08:30:00,5.2,449.7
1976,2020-12-19 09:10:00,5.19,366.22
1977,2020-12-19 09:20:00,5.15,348.14
1978,2020-12-19 09:30:00,5.15,323.92
1979,2020-12-19 12:50:00,5.12,373.78
1980,2020-12-20 14:10:00,5.16,412.79
1981,2020-12-20 15:10:00,5.08,391.88
1982,2020-12-20 15:20:00,5.17,311.01
1983,2020-12-20 16:00:00,5.04,320.29
1984,2020-12-20 16:20:00,5.18,417.08
1985,2020-12-20 16:30:00,5.1,399.42
1986,2020-12-20 16:40:00,5.15,316.52
1987,2020-12-21 00:20:00,5.14,356.15
1988,2020-12-21 00:30:00,5.0,269.72
1989,2020-12-21 01:40:00,5.05,204.96
1990,2020-12-21 01:50:00,5.09,197.24
1991,2020-12-21 02:00:00,5.18,254.91
1992,2020-12-21 17:20:00,5.22,385.28
1993,2020-12-21 17:50:00,5.03,346.22
1994,2020-12-21 18:10:00,5.06,375.59
1995,2020-12-24 11:20:00,5.23,364.01
1996,2020-12-24 11:30:00,5.01,323.4
1997,2020-12-26 14:40:00,5.23,358.66
1998,2020-12-26 20:30:00,5.19,191.5
1999,2020-12-27 06:30:00,5.23,294.63
2000,2020-12-27 07:00:00,5.07,236.26
2001,2020-12-27 08:00:00,5.21,189.05
2002,2020-12-27 08:40:00,5.15,292.18
2003,2020-12-27 09:10:00,5.08,253.85
2004,2020-12-29 06:50:00,5.01,308.09
2005,2020-12-29 07:00:00,5.19,348.97
2006,2020-12-29 07:10:00,5.16,398.41
2007,2020-12-29 07:20:00,5.17,376.34
2008,2020-12-29 07:30:00,5.05,372.91
2009,2020-12-29 07:40:00,5.02,357.09
2010,2020-12-29 07:50:00,5.09,364.08
2011,2020-12-29 08:00:00,5.19,433.49
2012,2020-12-29 08:10:00,5.08,374.6
2013,2020-12-29 08:30:00,5.04,361.57
2014,2020-12-29 08:40:00,5.01,345.09
2015,2020-12-29 08:50:00,5.02,364.88
2016,2020-12-29 09:00:00,5.09,328.93
2017,2020-12-29 09:10:00,5.05,348.58
2018,2020-12-29 18:20:00,5.03,440.84
2019,2020-12-29 20:10:00,5.13,533.55
2020,2020-12-29 20:20:00,5.23,544.76
2021,2020-12-29 20:30:00,5.16,530.93
2022,2020-12-29 20:40:00,5.16,533.97
2023,2020-12-30 23:30:00,5.08,297.45
2024,2020-12-30 23:40:00,5.21,294.05
2025,2020-12-31 00:10:00,5.15,287.39
2026,2020-12-31 00:20:00,5.23,282.78
2027,2020-12-31 00:30:00,5.1,282.12
2028,2020-12-31 00:40:00,5.1,296.2
2029,2020-12-31 03:30:00,5.19,257.98
2030,2020-12-31 03:50:00,5.0,212.83
2031,2021-01-02 10:30:00,5.02,209.65
2032,2021-01-02 10:40:00,5.1,188.34
2033,2021-01-02 11:10:00,5.21,225.11
2034,2021-01-02 11:50:00,5.13,279.09
2035,2021-01-02 13:20:00,5.11,224.0
2036,2021-01-02 13:30:00,5.2,246.07
2037,2021-01-02 13:40:00,5.12,229.77
2038,2021-01-02 13:50:00,5.11,254.03
2039,2021-01-05 15:20:00,5.09,208.05
2040,2021-01-05 16:00:00,5.04,377.24
2041,2021-01-05 16:10:00,5.1,382.97
2042,2021-01-05 16:20:00,5.09,251.51
2043,2021-01-05 16:30:00,5.13,286.52
2044,2021-01-05 16:40:00,5.16,272.95
2045,2021-01-05 16:50:00,5.05,294.09
2046,2021-01-05 17:50:00,5.17,417.86
2047,2021-01-05 18:00:00,5.1,423.73
2048,2021-01-05 18:10:00,5.07,357.4
2049,2021-01-05 18:20:00,5.0,351.34
2050,2021-01-06 05:40:00,5.11,418.25
2051,2021-01-06 05:50:00,5.11,532.39
2052,2021-01-06 11:20:00,5.09,353.63
2053,2021-01-06 11:30:00,5.05,370.27
2054,2021-01-06 11:40:00,5.1,432.27
2055,2021-01-06 11:50:00,5.2,439.17
2056,2021-01-06 12:00:00,5.21,462.26
2057,2021-01-06 12:20:00,5.06,435.35
2058,2021-01-06 15:00:00,5.22,405.04
2059,2021-01-06 15:10:00,5.11,335.93
2060,2021-01-11 03:20:00,5.23,255.51
2061,2021-01-11 03:40:00,5.15,307.24
2062,2021-01-11 03:50:00,5.22,283.09
2063,2021-01-11 20:10:00,5.04,255.03
2064,2021-01-11 20:20:00,5.03,297.9
2065,2021-01-11 20:30:00,5.2,312.39
2066,2021-01-11 20:40:00,5.24,391.05
2067,2021-01-12 04:40:00,5.24,325.82
2068,2021-01-12 05:10:00,5.0,246.25
2069,2021-01-12 14:00:00,5.17,305.58
2070,2021-01-12 14:30:00,5.06,229.57
2071,2021-01-12 19:50:00,5.23,270.62
2072,2021-01-13 12:40:00,5.03,206.64
2073,2021-01-13 13:20:00,5.09,210.82
2074,2021-01-13 14:30:00,5.06,277.93
2075,2021-01-17 21:40:00,5.18,312.84
2076,2021-01-17 21:50:00,5.17,267.59
2077,2021-01-17 22:10:00,5.2,445.24
2078,2021-01-18 00:40:00,5.22,266.94
2079,2021-01-18 00:50:00,5.03,289.65
2080,2021-01-18 07:40:00,5.0,401.32
2081,2021-01-20 00:40:00,5.05,236.94
2082,2021-01-20 01:20:00,5.05,216.61
2083,2021-01-20 01:30:00,5.09,235.87
2084,2021-01-20 01:40:00,5.09,242.55
2085,2021-01-20 02:30:00,5.23,195.1
2086,2021-01-20 03:30:00,5.18,229.08
2087,2021-01-23 02:00:00,5.18,412.77
2088,2021-01-25 06:30:00,5.44,530.36
2089,2021-01-25 07:00:00,5.35,397.73
2090,2021-01-25 07:10:00,5.26,438.14
2091,2021-01-25 07:40:00,5.29,376.32
2092,2021-01-25 07:50:00,5.34,385.86
2093,2021-01-26 08:10:00,5.43,526.63
2094,2021-01-26 08:20:00,5.31,547.44
2095,2021-01-26 08:40:00,5.44,531.32
2096,2021-01-26 09:00:00,5.48,510.75
2097,2021-01-26 09:10:00,5.49,483.19
2098,2021-01-26 16:20:00,5.46,477.94
2099,2021-01-26 16:50:00,5.45,575.63
2100,2021-01-26 17:10:00,5.46,637.61
2101,2021-01-30 17:20:00,5.29,459.42
2102,2021-01-30 17:30:00,5.34,447.92
2103,2021-01-30 17:40:00,5.33,468.77
2104,2021-01-30 17:50:00,5.44,583.78
2105,2021-01-30 18:20:00,5.29,441.15
2106,2021-01-30 18:40:00,5.27,460.74
2107,2021-01-30 18:50:00,5.41,625.7
2108,2021-01-30 21:30:00,5.3,591.52
2109,2021-01-31 03:00:00,5.34,468.72
2110,2021-01-31 03:30:00,5.33,498.12
2111,2021-01-31 03:40:00,5.37,549.91
2112,2021-02-01 19:40:00,5.27,452.31
2113,2021-02-01 19:50:00,5.25,389.77
2114,2021-02-01 20:20:00,5.43,397.63
2115,2021-02-01 20:30:00,5.45,310.5
2116,2021-02-04 05:30:00,5.45,371.02
2117,2021-02-04 10:00:00,5.27,374.75
2118,2021-02-04 10:10:00,5.47,537.85
2119,2021-02-04 10:30:00,5.45,523.43
2120,2021-02-04 10:40:00,5.34,342.44
2121,2021-02-10 08:00:00,5.38,401.45
2122,2021-02-11 01:10:00,5.47,578.19
2123,2021-02-11 01:20:00,5.45,592.67
2124,2021-02-11 16:50:00,5.25,402.02
2125,2021-02-11 17:50:00,5.41,492.65
2126,2021-02-11 18:00:00,5.48,479.84
2127,2021-02-11 19:10:00,5.49,496.83
2128,2021-02-11 19:20:00,5.46,377.69
2129,2021-02-11 22:10:00,5.48,526.37
2130,2021-02-11 22:20:00,5.46,496.33
2131,2021-02-11 22:30:00,5.4,488.92
2132,2021-02-11 22:40:00,5.31,462.54
2133,2021-02-11 22:50:00,5.36,390.88
2134,2021-02-11 23:00:00,5.38,300.2
2135,2021-02-12 00:00:00,5.44,464.49
2136,2021-02-12 00:20:00,5.47,409.29
2137,2021-02-15 05:20:00,5.25,320.42
2138,2021-02-15 16:00:00,5.45,486.81
2139,2021-02-15 16:10:00,5.36,522.84
2140,2021-02-15 16:20:00,5.42,522.02
2141,2021-02-15 16:30:00,5.29,633.3
2142,2021-02-15 17:20:00,5.31,407.8
2143,2021-02-15 18:30:00,5.32,361.42
2144,2021-02-16 05:00:00,5.25,531.54
2145,2021-02-19 04:00:00,5.36,553.34
2146,2021-02-19 04:10:00,5.38,564.46
2147,2021-02-19 04:20:00,5.37,628.22
2148,2021-02-21 20:30:00,5.46,385.95
2149,2021-02-21 22:30:00,5.29,331.64
2150,2021-02-21 22:50:00,5.47,282.31
2151,2021-02-21 23:00:00,5.48,286.48
2152,2021-02-22 12:10:00,5.34,421.36
2153,2021-02-25 02:40:00,5.41,598.72
2154,2021-02-25 03:00:00,5.31,470.39
2155,2021-02-25 03:10:00,5.31,437.08
2156,2021-02-25 04:20:00,5.46,508.98
2157,2021-02-25 14:40:00,5.48,439.06
2158,2021-02-25 16:50:00,5.26,464.29
2159,2021-02-28 04:20:00,5.37,264.04
2160,2021-03-06 14:10:00,5.3,488.22
2161,2021-03-06 14:20:00,5.47,562.8
2162,2021-03-06 14:30:00,5.37,498.32
2163,2021-03-06 23:40:00,5.48,489.83
2164,2021-03-13 14:00:00,5.3,349.85
2165,2021-03-15 19:10:00,5.26,441.73
2166,2021-03-15 19:20:00,5.42,481.79
2167,2021-03-15 19:30:00,5.34,523.88
2168,2021-03-15 19:40:00,5.47,507.78
2169,2021-03-15 19:50:00,5.3,486.51
2170,2021-03-15 20:50:00,5.28,524.13
2171,2021-03-15 22:30:00,5.45,559.62
2172,2021-03-16 06:30:00,5.26,493.97
2173,2021-03-16 06:50:00,5.36,472.53
2174,2021-03-16 14:50:00,5.29,478.85
2175,2021-03-16 15:10:00,5.34,586.61
2176,2021-03-16 15:20:00,5.48,635.69
2177,2021-03-22 07:00:00,5.25,356.63
2178,2021-03-22 08:50:00,5.29,406.48
2179,2021-03-22 09:00:00,5.48,455.75
2180,2021-03-22 10:40:00,5.43,435.34
2181,2021-03-22 12:20:00,5.33,598.4
2182,2021-03-22 15:30:00,5.33,484.99
2183,2021-03-22 18:30:00,5.29,466.32
2184,2021-03-22 18:40:00,5.29,488.07
2185,2021-03-22 23:40:00,5.29,494.19
2186,2021-03-23 00:40:00,5.45,507.28
2187,2021-03-23 11:20:00,5.37,523.45
2188,2021-03-23 11:30:00,5.29,457.5
2189,2021-03-23 12:00:00,5.42,512.37
2190,2021-03-23 12:10:00,5.35,527.68
2191,2021-03-23 13:00:00,5.28,434.36
2192,2021-03-23 13:10:00,5.34,402.36
2193,2021-03-23 13:20:00,5.4,475.04
2194,2021-03-23 13:30:00,5.3,502.89
2195,2021-03-23 13:40:00,5.32,532.74
2196,2021-03-23 13:50:00,5.26,616.91
2197,2021-03-23 14:10:00,5.38,581.4
2198,2021-03-23 14:20:00,5.44,469.78
2199,2021-03-26 18:20:00,5.46,444.92
2200,2020-11-24 03:10:00,5.25,617.49
2201,2020-11-24 04:00:00,5.39,612.82
2202,2020-11-24 05:40:00,5.38,621.36
2203,2020-11-24 11:40:00,5.41,566.56
2204,2020-11-24 17:50:00,5.27,377.09
2205,2020-11-24 18:00:00,5.41,420.52
2206,2020-11-26 01:20:00,5.38,425.52
2207,2020-11-26 02:20:00,5.48,566.74
2208,2020-11-26 02:40:00,5.45,486.48
2209,2020-11-26 02:50:00,5.32,382.71
2210,2020-11-26 09:00:00,5.46,515.17
2211,2020-11-26 10:20:00,5.42,581.69
2212,2020-11-26 10:40:00,5.27,605.22
2213,2020-11-26 12:10:00,5.47,392.55
2214,2020-11-26 13:00:00,5.37,292.09
2215,2020-11-26 14:00:00,5.25,510.87
2216,2020-11-26 17:20:00,5.38,279.71
2217,2020-11-26 17:40:00,5.37,449.02
2218,2020-11-28 07:00:00,5.44,406.25
2219,2020-11-28 07:30:00,5.36,351.72
2220,2020-11-28 10:20:00,5.46,568.45
2221,2020-11-28 10:40:00,5.25,456.8
2222,2020-11-28 10:50:00,5.35,483.28
2223,2020-11-28 13:30:00,5.32,389.74
2224,2020-11-28 14:10:00,5.49,487.76
2225,2020-11-28 14:20:00,5.36,453.17
2226,2020-11-30 11:30:00,5.31,386.7
2227,2020-11-30 12:00:00,5.35,396.13
2228,2020-11-30 12:20:00,5.32,339.94
